BOLSIG+ version: 03/2016
Collision input data:
--------------------------------------------------
N2                                                              
cross_section_Baohong_phelps.txt
--------------------------------------------------
O2                                                              
cross_section_Baohong_phelps.txt
--------------------------------------------------
O3                                                              
cross_section_Baohong_phelps.txt
--------------------------------------------------
O                                                               
cross_section_Baohong_phelps.txt
--------------------------------------------------
N                                                               
cross_section_Baohong_phelps.txt
 
 
 
 Conditions
A1     Electric field / N (Td)                                         
A2     Angular frequency / N (m3/s)               0.000    
A3     Cosine of E-B field angle                  0.000    
A4     Gas temperature (K)                        300.0    
A5     Excitation temperature (K)                 300.0    
A6     Transition energy (eV)                     0.000    
A7     Ionization degree                          0.000    
A8     Plasma density (1/m3)                     0.1000E+19
A9     Ion charge parameter                       1.000    
A10    Ion/neutral mass ratio                     1.000    
A11    e-e momentum effects                       0.000    
A12    Energy sharing                             1.000    
A13    Growth model                               1.000    
A14    Maxwellian mean energy (eV)                0.000    
A15    # of grid points                           200.0    
A16    Grid type                                                       
A17    Maximum energy                                                  
A18    Precision                                 0.1000E-09
A19    Convergence                               0.1000E-03
A20    Maximum # of iterations                    1000.    
A21    Mole fraction N2                          0.8000    
A22    Mole fraction O2                          0.2000    
A23    Mole fraction O3                           0.000    
A24    Mole fraction O                            0.000    
A25    Mole fraction N                            0.000    
         139   19.09       1.035      0.6745E-13  0.7421E-15  0.1617E-15  0.9526E-15  0.3490E-15  0.1539E-15  0.2724E-16  0.1260E-16  0.1525E-17  0.1974E-18  0.1892E-19  0.2566E-23  0.4801E-23  0.1885E-22  0.5669E-23  0.1284E-23  0.1041E-23  0.5728E-24  0.1027E-23  0.3831E-24  0.4652E-26  0.6787E-27   0.000       0.000       0.000       0.000      0.4628E-36  0.3783E-22  0.4058E-13  0.3419E-16  0.2934E-15  0.6286E-21  0.1173E-15  0.2938E-21  0.3518E-16  0.1073E-16  0.2191E-16  0.1107E-17  0.2853E-21  0.2568E-21  0.4511E-22  0.1628E-26  0.3069E-29  0.1188E-12   0.000      0.1685E-13   0.000      0.5321E-13   0.000    
         140   19.37       1.037      0.6760E-13  0.7530E-15  0.1617E-15  0.9710E-15  0.3587E-15  0.1597E-15  0.2888E-16  0.1345E-16  0.1683E-17  0.2223E-18  0.2195E-19  0.3324E-23  0.6291E-23  0.2475E-22  0.7513E-23  0.1709E-23  0.1389E-23  0.7688E-24  0.1383E-23  0.5217E-24  0.6790E-26  0.1008E-26   0.000       0.000       0.000       0.000      0.4618E-36  0.4809E-22  0.4062E-13  0.3414E-16  0.2929E-15  0.7987E-21  0.1172E-15  0.3727E-21  0.3515E-16  0.1073E-16  0.2205E-16  0.1126E-17  0.3631E-21  0.3303E-21  0.6031E-22  0.2295E-26  0.4567E-29  0.1188E-12   0.000      0.1687E-13   0.000      0.5319E-13   0.000    
         141   19.65       1.039      0.6775E-13  0.7641E-15  0.1618E-15  0.9896E-15  0.3686E-15  0.1656E-15  0.3059E-16  0.1434E-16  0.1855E-17  0.2499E-18  0.2540E-19  0.4283E-23  0.8195E-23  0.3232E-22  0.9897E-23  0.2262E-23  0.1842E-23  0.1026E-23  0.1851E-23  0.7060E-24  0.9832E-26  0.1483E-26   0.000       0.000       0.000       0.000      0.4604E-36  0.6084E-22  0.4066E-13  0.3410E-16  0.2923E-15  0.1010E-20  0.1170E-15  0.4704E-21  0.3512E-16  0.1073E-16  0.2219E-16  0.1146E-17  0.4597E-21  0.4225E-21  0.8014E-22  0.3213E-26  0.6738E-29  0.1189E-12   0.000      0.1689E-13   0.000      0.5319E-13   0.000    
         142   19.93       1.040      0.6790E-13  0.7753E-15  0.1618E-15  0.1008E-14  0.3786E-15  0.1717E-15  0.3236E-16  0.1528E-16  0.2040E-17  0.2803E-18  0.2931E-19  0.5490E-23  0.1062E-22  0.4196E-22  0.1296E-22  0.2976E-23  0.2429E-23  0.1360E-23  0.2464E-23  0.9495E-24  0.1412E-25  0.2164E-26   0.000       0.000       0.000       0.000      0.4588E-36  0.7657E-22  0.4069E-13  0.3405E-16  0.2918E-15  0.1270E-20  0.1168E-15  0.5910E-21  0.3508E-16  0.1073E-16  0.2232E-16  0.1166E-17  0.5791E-21  0.5378E-21  0.1059E-21  0.4467E-26  0.9857E-29  0.1189E-12   0.000      0.1691E-13   0.000      0.5322E-13   0.000    
         143   20.21       1.042      0.6805E-13  0.7866E-15  0.1618E-15  0.1027E-14  0.3887E-15  0.1778E-15  0.3421E-16  0.1626E-16  0.2240E-17  0.3138E-18  0.3373E-19  0.7002E-23  0.1369E-22  0.5420E-22  0.1689E-22  0.3895E-23  0.3184E-23  0.1793E-23  0.3259E-23  0.1269E-23  0.2014E-25  0.3133E-26   0.000       0.000       0.000       0.000      0.4580E-36  0.9590E-22  0.4073E-13  0.3401E-16  0.2912E-15  0.1591E-20  0.1167E-15  0.7390E-21  0.3505E-16  0.1073E-16  0.2246E-16  0.1186E-17  0.7260E-21  0.6810E-21  0.1390E-21  0.6169E-26  0.1430E-28  0.1190E-12   0.000      0.1693E-13   0.000      0.5319E-13   0.000    
         144   20.50       1.043      0.6820E-13  0.7980E-15  0.1618E-15  0.1046E-14  0.3989E-15  0.1841E-15  0.3614E-16  0.1728E-16  0.2456E-17  0.3506E-18  0.3872E-19  0.8886E-23  0.1755E-22  0.6963E-22  0.2188E-22  0.5070E-23  0.4152E-23  0.2352E-23  0.4287E-23  0.1687E-23  0.2850E-25  0.4500E-26   0.000       0.000       0.000       0.000      0.4570E-36  0.1195E-21  0.4076E-13  0.3396E-16  0.2907E-15  0.1983E-20  0.1165E-15  0.9197E-21  0.3502E-16  0.1073E-16  0.2259E-16  0.1207E-17  0.9059E-21  0.8581E-21  0.1816E-21  0.8462E-26  0.2059E-28  0.1190E-12   0.000      0.1695E-13   0.000      0.5321E-13   0.000    
         145   20.79       1.045      0.6834E-13  0.8095E-15  0.1618E-15  0.1065E-14  0.4093E-15  0.1906E-15  0.3813E-16  0.1835E-16  0.2688E-17  0.3910E-18  0.4433E-19  0.1122E-22  0.2239E-22  0.8901E-22  0.2820E-22  0.6564E-23  0.5384E-23  0.3067E-23  0.5609E-23  0.2229E-23  0.4003E-25  0.6414E-26   0.000       0.000       0.000       0.000      0.4562E-36  0.1483E-21  0.4079E-13  0.3392E-16  0.2902E-15  0.2460E-20  0.1163E-15  0.1140E-20  0.3498E-16  0.1073E-16  0.2273E-16  0.1227E-17  0.1125E-20  0.1076E-20  0.2358E-21  0.1153E-25  0.2940E-28  0.1191E-12   0.000      0.1697E-13   0.000      0.5319E-13   0.000    
         146   21.08       1.047      0.6849E-13  0.8212E-15  0.1618E-15  0.1084E-14  0.4197E-15  0.1971E-15  0.4020E-16  0.1947E-16  0.2937E-17  0.4351E-18  0.5063E-19  0.1411E-22  0.2842E-22  0.1132E-21  0.3617E-22  0.8455E-23  0.6947E-23  0.3978E-23  0.7298E-23  0.2928E-23  0.5585E-25  0.9073E-26   0.000       0.000       0.000       0.000      0.4548E-36  0.1832E-21  0.4082E-13  0.3388E-16  0.2897E-15  0.3039E-20  0.1162E-15  0.1406E-20  0.3495E-16  0.1073E-16  0.2287E-16  0.1248E-17  0.1392E-20  0.1343E-20  0.3046E-21  0.1562E-25  0.4168E-28  0.1191E-12   0.000      0.1699E-13   0.000      0.5319E-13   0.000    
         147   21.37       1.048      0.6864E-13  0.8330E-15  0.1618E-15  0.1103E-14  0.4303E-15  0.2038E-15  0.4235E-16  0.2063E-16  0.3204E-17  0.4834E-18  0.5768E-19  0.1765E-22  0.3591E-22  0.1433E-21  0.4615E-22  0.1084E-22  0.8918E-23  0.5134E-23  0.9447E-23  0.3827E-23  0.7739E-25  0.1274E-25   0.000       0.000       0.000       0.000      0.4537E-36  0.2254E-21  0.4086E-13  0.3383E-16  0.2892E-15  0.3738E-20  0.1160E-15  0.1727E-20  0.3491E-16  0.1072E-16  0.2300E-16  0.1270E-17  0.1713E-20  0.1669E-20  0.3915E-21  0.2103E-25  0.5865E-28  0.1192E-12   0.000      0.1701E-13   0.000      0.5318E-13   0.000    
         148   21.66       1.050      0.6879E-13  0.8449E-15  0.1618E-15  0.1123E-14  0.4411E-15  0.2106E-15  0.4457E-16  0.2185E-16  0.3490E-17  0.5360E-18  0.6556E-19  0.2199E-22  0.4517E-22  0.1806E-21  0.5860E-22  0.1382E-22  0.1139E-22  0.6593E-23  0.1217E-22  0.4975E-23  0.1065E-24  0.1777E-25   0.000       0.000       0.000       0.000      0.4529E-36  0.2760E-21  0.4089E-13  0.3379E-16  0.2887E-15  0.4580E-20  0.1159E-15  0.2114E-20  0.3487E-16  0.1072E-16  0.2314E-16  0.1291E-17  0.2101E-20  0.2065E-20  0.5006E-21  0.2815E-25  0.8195E-28  0.1192E-12   0.000      0.1703E-13   0.000      0.5322E-13   0.000    
         149   21.96       1.051      0.6894E-13  0.8569E-15  0.1618E-15  0.1142E-14  0.4519E-15  0.2175E-15  0.4687E-16  0.2311E-16  0.3796E-17  0.5934E-18  0.7435E-19  0.2727E-22  0.5656E-22  0.2265E-21  0.7407E-22  0.1755E-22  0.1448E-22  0.8425E-23  0.1559E-22  0.6435E-23  0.1457E-24  0.2461E-25   0.000       0.000       0.000       0.000      0.4507E-36  0.3366E-21  0.4092E-13  0.3375E-16  0.2882E-15  0.5588E-20  0.1157E-15  0.2576E-20  0.3484E-16  0.1071E-16  0.2327E-16  0.1313E-17  0.2565E-20  0.2544E-20  0.6370E-21  0.3746E-25  0.1137E-27  0.1192E-12   0.000      0.1705E-13   0.000      0.5321E-13   0.000    
         150   22.26       1.053      0.6909E-13  0.8690E-15  0.1618E-15  0.1162E-14  0.4629E-15  0.2245E-15  0.4925E-16  0.2443E-16  0.4123E-17  0.6557E-18  0.8413E-19  0.3368E-22  0.7050E-22  0.2828E-21  0.9320E-22  0.2218E-22  0.1833E-22  0.1071E-22  0.1989E-22  0.8281E-23  0.1980E-24  0.3386E-25   0.000       0.000       0.000       0.000      0.4503E-36  0.4089E-21  0.4095E-13  0.3370E-16  0.2877E-15  0.6791E-20  0.1156E-15  0.3127E-20  0.3480E-16  0.1071E-16  0.2341E-16  0.1335E-17  0.3120E-20  0.3121E-20  0.8068E-21  0.4957E-25  0.1567E-27  0.1193E-12   0.000      0.1707E-13   0.000      0.5324E-13   0.000    
         151   22.55       1.054      0.6923E-13  0.8813E-15  0.1618E-15  0.1182E-14  0.4739E-15  0.2316E-15  0.5171E-16  0.2580E-16  0.4471E-17  0.7234E-18  0.9498E-19  0.4143E-22  0.8751E-22  0.3516E-21  0.1167E-21  0.2790E-22  0.2309E-22  0.1356E-22  0.2525E-22  0.1060E-22  0.2675E-24  0.4629E-25   0.000       0.000       0.000       0.000      0.4508E-36  0.4948E-21  0.4098E-13  0.3366E-16  0.2872E-15  0.8221E-20  0.1154E-15  0.3781E-20  0.3476E-16  0.1071E-16  0.2354E-16  0.1357E-17  0.3780E-20  0.3814E-20  0.1017E-20  0.6524E-25  0.2146E-27  0.1193E-12   0.000      0.1709E-13   0.000      0.5323E-13   0.000    
         152   22.86       1.056      0.6938E-13  0.8937E-15  0.1617E-15  0.1202E-14  0.4851E-15  0.2389E-15  0.5429E-16  0.2724E-16  0.4855E-17  0.7998E-18  0.1077E-18  0.5131E-22  0.1093E-21  0.4400E-21  0.1472E-21  0.3533E-22  0.2927E-22  0.1728E-22  0.3226E-22  0.1367E-22  0.4884E-24  0.6156E-25  0.2244E-26  0.3000E-26   0.000       0.000      0.4500E-36  0.6029E-21  0.4100E-13  0.3361E-16  0.2868E-15  0.1002E-19  0.1152E-15  0.4605E-20  0.3471E-16  0.1070E-16  0.2368E-16  0.1379E-17  0.4611E-20  0.4691E-20  0.1290E-20  0.8718E-25  0.1317E-25  0.1194E-12  0.9501E-26  0.1711E-13  0.3099E-27  0.5321E-13   0.000    
         153   23.16       1.057      0.6953E-13  0.9063E-15  0.1617E-15  0.1222E-14  0.4964E-15  0.2463E-15  0.5691E-16  0.2872E-16  0.5251E-17  0.8793E-18  0.1210E-18  0.6260E-22  0.1346E-21  0.5424E-21  0.1827E-21  0.4405E-22  0.3654E-22  0.2168E-22  0.4057E-22  0.1733E-22  0.6582E-24  0.8307E-25  0.3117E-26  0.4275E-26   0.000       0.000      0.4487E-36  0.7237E-21  0.4103E-13  0.3356E-16  0.2863E-15  0.1204E-19  0.1151E-15  0.5527E-20  0.3468E-16  0.1069E-16  0.2382E-16  0.1402E-17  0.5543E-20  0.5685E-20  0.1611E-20  0.1136E-24  0.1821E-25  0.1194E-12  0.1328E-25  0.1713E-13  0.4507E-27  0.5323E-13   0.000    
         154   23.47       1.058      0.6968E-13  0.9189E-15  0.1616E-15  0.1242E-14  0.5079E-15  0.2538E-15  0.5962E-16  0.3025E-16  0.5671E-17  0.9652E-18  0.1357E-18  0.7608E-22  0.1650E-21  0.6659E-21  0.2259E-21  0.5470E-22  0.4543E-22  0.2708E-22  0.5081E-22  0.2188E-22  0.8823E-24  0.1114E-24  0.4303E-26  0.6050E-26   0.000       0.000      0.4471E-36  0.8656E-21  0.4106E-13  0.3352E-16  0.2859E-15  0.1442E-19  0.1149E-15  0.6609E-20  0.3464E-16  0.1069E-16  0.2396E-16  0.1425E-17  0.6639E-20  0.6864E-20  0.2003E-20  0.1472E-24  0.2502E-25  0.1195E-12  0.1845E-25  0.1715E-13  0.6506E-27  0.5321E-13   0.000    
         155   23.77       1.060      0.6983E-13  0.9317E-15  0.1616E-15  0.1262E-14  0.5194E-15  0.2614E-15  0.6241E-16  0.3184E-16  0.6117E-17  0.1058E-17  0.1520E-18  0.9213E-22  0.2015E-21  0.8143E-21  0.2782E-21  0.6765E-22  0.5625E-22  0.3368E-22  0.6336E-22  0.2751E-22  0.1176E-23  0.1486E-24  0.5904E-26  0.8504E-26   0.000       0.000      0.4467E-36  0.1032E-20  0.4109E-13  0.3348E-16  0.2854E-15  0.1720E-19  0.1147E-15  0.7877E-20  0.3460E-16  0.1068E-16  0.2410E-16  0.1449E-17  0.7925E-20  0.8258E-20  0.2481E-20  0.1899E-24  0.3418E-25  0.1195E-12  0.2546E-25  0.1717E-13  0.9324E-27  0.5324E-13   0.000    
         156   24.08       1.061      0.6998E-13  0.9446E-15  0.1615E-15  0.1283E-14  0.5310E-15  0.2692E-15  0.6528E-16  0.3348E-16  0.6590E-17  0.1158E-17  0.1698E-18  0.1112E-21  0.2451E-21  0.9922E-21  0.3413E-21  0.8334E-22  0.6937E-22  0.4173E-22  0.7869E-22  0.3443E-22  0.1560E-23  0.1970E-24  0.8053E-26  0.1188E-25   0.000       0.000      0.4442E-36  0.1226E-20  0.4112E-13  0.3344E-16  0.2850E-15  0.2045E-19  0.1146E-15  0.9357E-20  0.3456E-16  0.1068E-16  0.2424E-16  0.1473E-17  0.9427E-20  0.9898E-20  0.3059E-20  0.2437E-24  0.4641E-25  0.1195E-12  0.3493E-25  0.1719E-13  0.1327E-26  0.5326E-13   0.000    
         157   24.39       1.063      0.7013E-13  0.9576E-15  0.1614E-15  0.1303E-14  0.5428E-15  0.2770E-15  0.6824E-16  0.3519E-16  0.7091E-17  0.1265E-17  0.1893E-18  0.1337E-21  0.2971E-21  0.1204E-20  0.4171E-21  0.1023E-21  0.8522E-22  0.5149E-22  0.9735E-22  0.4292E-22  0.2059E-23  0.2598E-24  0.1092E-25  0.1649E-25   0.000       0.000      0.4447E-36  0.1451E-20  0.4114E-13  0.3339E-16  0.2845E-15  0.2424E-19  0.1144E-15  0.1108E-19  0.3452E-16  0.1067E-16  0.2438E-16  0.1497E-17  0.1118E-19  0.1182E-19  0.3758E-20  0.3114E-24  0.6266E-25  0.1196E-12  0.4764E-25  0.1720E-13  0.1876E-26  0.5333E-13   0.000    
         158   24.71       1.064      0.7028E-13  0.9707E-15  0.1614E-15  0.1324E-14  0.5547E-15  0.2850E-15  0.7129E-16  0.3695E-16  0.7621E-17  0.1381E-17  0.2107E-18  0.1602E-21  0.3589E-21  0.1457E-20  0.5079E-21  0.1251E-21  0.1043E-21  0.6330E-22  0.1200E-21  0.5329E-22  0.2703E-23  0.3407E-24  0.1472E-25  0.2274E-25   0.000       0.000      0.4441E-36  0.1712E-20  0.4117E-13  0.3335E-16  0.2841E-15  0.2863E-19  0.1143E-15  0.1308E-19  0.3449E-16  0.1066E-16  0.2452E-16  0.1522E-17  0.1321E-19  0.1408E-19  0.4599E-20  0.3962E-24  0.8413E-25  0.1196E-12  0.6460E-25  0.1722E-13  0.2635E-26  0.5328E-13   0.000    
         159   25.02       1.066      0.7043E-13  0.9840E-15  0.1613E-15  0.1344E-14  0.5667E-15  0.2931E-15  0.7442E-16  0.3877E-16  0.8181E-17  0.1504E-17  0.2342E-18  0.1913E-21  0.4321E-21  0.1756E-20  0.6162E-21  0.1524E-21  0.1272E-21  0.7752E-22  0.1473E-21  0.6591E-22  0.3531E-23  0.4446E-24  0.1974E-25  0.3118E-25   0.000       0.000      0.4427E-36  0.2014E-20  0.4120E-13  0.3331E-16  0.2837E-15  0.3372E-19  0.1141E-15  0.1539E-19  0.3445E-16  0.1066E-16  0.2466E-16  0.1547E-17  0.1556E-19  0.1671E-19  0.5608E-20  0.5017E-24  0.1123E-24  0.1197E-12  0.8710E-25  0.1724E-13  0.3676E-26  0.5324E-13   0.000    
         160   25.34       1.067      0.7058E-13  0.9974E-15  0.1612E-15  0.1365E-14  0.5788E-15  0.3013E-15  0.7764E-16  0.4065E-16  0.8771E-17  0.1637E-17  0.2597E-18  0.2277E-21  0.5184E-21  0.2109E-20  0.7450E-21  0.1850E-21  0.1546E-21  0.9460E-22  0.1801E-21  0.8120E-22  0.4592E-23  0.5771E-24  0.2633E-25  0.4250E-25   0.000       0.000      0.4409E-36  0.2362E-20  0.4122E-13  0.3326E-16  0.2832E-15  0.3960E-19  0.1140E-15  0.1805E-19  0.3441E-16  0.1065E-16  0.2480E-16  0.1573E-17  0.1827E-19  0.1976E-19  0.6812E-20  0.6327E-24  0.1492E-24  0.1197E-12  0.1168E-24  0.1726E-13  0.5097E-26  0.5331E-13   0.000    
         161   25.66       1.069      0.7073E-13  0.1011E-14  0.1611E-15  0.1386E-14  0.5910E-15  0.3096E-15  0.8094E-16  0.4260E-16  0.9394E-17  0.1779E-17  0.2876E-18  0.2703E-21  0.6200E-21  0.2526E-20  0.8976E-21  0.2238E-21  0.1872E-21  0.1150E-21  0.2195E-21  0.9966E-22  0.5944E-23  0.7454E-24  0.3493E-25  0.5761E-25   0.000       0.000      0.4386E-36  0.2762E-20  0.4125E-13  0.3322E-16  0.2828E-15  0.4636E-19  0.1138E-15  0.2111E-19  0.3437E-16  0.1064E-16  0.2495E-16  0.1599E-17  0.2140E-19  0.2330E-19  0.8245E-20  0.7945E-24  0.1972E-24  0.1198E-12  0.1558E-24  0.1728E-13  0.7023E-26  0.5321E-13   0.000    
         162   25.98       1.070      0.7089E-13  0.1025E-14  0.1610E-15  0.1407E-14  0.6033E-15  0.3180E-15  0.8434E-16  0.4460E-16  0.1005E-16  0.1931E-17  0.3179E-18  0.3198E-21  0.7390E-21  0.3014E-20  0.1078E-20  0.2698E-21  0.2259E-21  0.1394E-21  0.2666E-21  0.1219E-21  0.7660E-23  0.9581E-24  0.4610E-25  0.7765E-25   0.000       0.000      0.4416E-36  0.3219E-20  0.4127E-13  0.3318E-16  0.2824E-15  0.5411E-19  0.1137E-15  0.2463E-19  0.3433E-16  0.1064E-16  0.2510E-16  0.1626E-17  0.2498E-19  0.2739E-19  0.9945E-20  0.9937E-24  0.2593E-24  0.1198E-12  0.2067E-24  0.1730E-13  0.9621E-26  0.5324E-13   0.000    
         163   26.31       1.072      0.7104E-13  0.1038E-14  0.1610E-15  0.1428E-14  0.6157E-15  0.3265E-15  0.8782E-16  0.4667E-16  0.1074E-16  0.2093E-17  0.3508E-18  0.3772E-21  0.8782E-21  0.3586E-20  0.1290E-20  0.3242E-21  0.2717E-21  0.1683E-21  0.3226E-21  0.1485E-21  0.9828E-23  0.1226E-23  0.6054E-25  0.1041E-24   0.000       0.000      0.4400E-36  0.3742E-20  0.4130E-13  0.3313E-16  0.2820E-15  0.6299E-19  0.1135E-15  0.2864E-19  0.3429E-16  0.1063E-16  0.2524E-16  0.1653E-17  0.2909E-19  0.3211E-19  0.1196E-19  0.1238E-23  0.3393E-24  0.1198E-12  0.2728E-24  0.1731E-13  0.1310E-25  0.5326E-13   0.000    
         164   26.63       1.073      0.7120E-13  0.1052E-14  0.1609E-15  0.1450E-14  0.6283E-15  0.3352E-15  0.9140E-16  0.4881E-16  0.1147E-16  0.2266E-17  0.3864E-18  0.4437E-21  0.1040E-20  0.4254E-20  0.1540E-20  0.3884E-21  0.3257E-21  0.2026E-21  0.3892E-21  0.1803E-21  0.1255E-22  0.1561E-23  0.7912E-25  0.1388E-24   0.000       0.000      0.4369E-36  0.4338E-20  0.4133E-13  0.3309E-16  0.2816E-15  0.7312E-19  0.1134E-15  0.3322E-19  0.3425E-16  0.1062E-16  0.2539E-16  0.1681E-17  0.3377E-19  0.3753E-19  0.1432E-19  0.1536E-23  0.4418E-24  0.1199E-12  0.3584E-24  0.1733E-13  0.1774E-25  0.5322E-13   0.000    
         165   26.96       1.075      0.7135E-13  0.1067E-14  0.1608E-15  0.1471E-14  0.6409E-15  0.3439E-15  0.9506E-16  0.5101E-16  0.1223E-16  0.2450E-17  0.4251E-18  0.5203E-21  0.1229E-20  0.5030E-20  0.1832E-20  0.4639E-21  0.3893E-21  0.2431E-21  0.4679E-21  0.2182E-21  0.1597E-22  0.1979E-23  0.1029E-24  0.1841E-24   0.000       0.000      0.4387E-36  0.5014E-20  0.4135E-13  0.3305E-16  0.2812E-15  0.8466E-19  0.1132E-15  0.3844E-19  0.3421E-16  0.1061E-16  0.2555E-16  0.1710E-17  0.3910E-19  0.4374E-19  0.1711E-19  0.1899E-23  0.5727E-24  0.1199E-12  0.4684E-24  0.1735E-13  0.2389E-25  0.5318E-13   0.000    
         166   27.29       1.076      0.7151E-13  0.1081E-14  0.1607E-15  0.1493E-14  0.6537E-15  0.3528E-15  0.9881E-16  0.5327E-16  0.1303E-16  0.2645E-17  0.4668E-18  0.6086E-21  0.1448E-20  0.5930E-20  0.2172E-20  0.5523E-21  0.4639E-21  0.2908E-21  0.5609E-21  0.2632E-21  0.2023E-22  0.2497E-23  0.1332E-24  0.2430E-24   0.000       0.000      0.4350E-36  0.5781E-20  0.4138E-13  0.3300E-16  0.2807E-15  0.9776E-19  0.1131E-15  0.4435E-19  0.3417E-16  0.1061E-16  0.2570E-16  0.1739E-17  0.4515E-19  0.5083E-19  0.2037E-19  0.2339E-23  0.7389E-24  0.1200E-12  0.6094E-24  0.1737E-13  0.3200E-25  0.5335E-13   0.000    
         167   27.62       1.077      0.7166E-13  0.1095E-14  0.1605E-15  0.1515E-14  0.6665E-15  0.3617E-15  0.1027E-15  0.5560E-16  0.1387E-16  0.2853E-17  0.5119E-18  0.7098E-21  0.1700E-20  0.6972E-20  0.2569E-20  0.6556E-21  0.5511E-21  0.3467E-21  0.6701E-21  0.3165E-21  0.2553E-22  0.3139E-23  0.1717E-24  0.3192E-24   0.000       0.000      0.4363E-36  0.6648E-20  0.4140E-13  0.3296E-16  0.2803E-15  0.1126E-18  0.1129E-15  0.5105E-19  0.3413E-16  0.1060E-16  0.2586E-16  0.1769E-17  0.5200E-19  0.5892E-19  0.2417E-19  0.2871E-23  0.9491E-24  0.1200E-12  0.7891E-24  0.1739E-13  0.4263E-25  0.5324E-13   0.000    
         168   27.95       1.079      0.7182E-13  0.1110E-14  0.1604E-15  0.1536E-14  0.6795E-15  0.3708E-15  0.1066E-15  0.5800E-16  0.1475E-16  0.3074E-17  0.5605E-18  0.8258E-21  0.1991E-20  0.8175E-20  0.3029E-20  0.7760E-21  0.6528E-21  0.4122E-21  0.7983E-21  0.3793E-21  0.3209E-22  0.3928E-23  0.2203E-24  0.4173E-24   0.000       0.000      0.4366E-36  0.7625E-20  0.4142E-13  0.3292E-16  0.2799E-15  0.1294E-18  0.1128E-15  0.5861E-19  0.3409E-16  0.1059E-16  0.2602E-16  0.1800E-17  0.5974E-19  0.6812E-19  0.2860E-19  0.3511E-23  0.1214E-23  0.1200E-12  0.1017E-23  0.1741E-13  0.5650E-25  0.5328E-13   0.000    
         169   28.29       1.081      0.7198E-13  0.1124E-14  0.1603E-15  0.1558E-14  0.6926E-15  0.3800E-15  0.1106E-15  0.6046E-16  0.1566E-16  0.3308E-17  0.6129E-18  0.9581E-21  0.2326E-20  0.9558E-20  0.3561E-20  0.9158E-21  0.7710E-21  0.4886E-21  0.9481E-21  0.4532E-21  0.4019E-22  0.4896E-23  0.2814E-24  0.5428E-24   0.000       0.000      0.4319E-36  0.8724E-20  0.4145E-13  0.3287E-16  0.2795E-15  0.1483E-18  0.1126E-15  0.6712E-19  0.3405E-16  0.1058E-16  0.2618E-16  0.1831E-17  0.6847E-19  0.7855E-19  0.3375E-19  0.4279E-23  0.1546E-23  0.1201E-12  0.1306E-23  0.1742E-13  0.7450E-25  0.5320E-13   0.000    
         170   28.63       1.082      0.7214E-13  0.1139E-14  0.1602E-15  0.1580E-14  0.7057E-15  0.3893E-15  0.1147E-15  0.6299E-16  0.1663E-16  0.3556E-17  0.6691E-18  0.1109E-20  0.2710E-20  0.1115E-19  0.4176E-20  0.1078E-20  0.9081E-21  0.5776E-21  0.1123E-20  0.5399E-21  0.5014E-22  0.6078E-23  0.3580E-24  0.7030E-24   0.000       0.000      0.4349E-36  0.9958E-20  0.4147E-13  0.3283E-16  0.2791E-15  0.1695E-18  0.1125E-15  0.7670E-19  0.3401E-16  0.1057E-16  0.2635E-16  0.1864E-17  0.7828E-19  0.9035E-19  0.3970E-19  0.5197E-23  0.1960E-23  0.1201E-12  0.1668E-23  0.1744E-13  0.9777E-25  0.5328E-13   0.000    
         171   28.97       1.084      0.7230E-13  0.1154E-14  0.1601E-15  0.1602E-14  0.7190E-15  0.3987E-15  0.1190E-15  0.6560E-16  0.1763E-16  0.3818E-17  0.7295E-18  0.1280E-20  0.3149E-20  0.1296E-19  0.4883E-20  0.1265E-20  0.1067E-20  0.6808E-21  0.1326E-20  0.6413E-21  0.6232E-22  0.7517E-23  0.4536E-24  0.9063E-24   0.000       0.000      0.4342E-36  0.1134E-19  0.4150E-13  0.3278E-16  0.2787E-15  0.1934E-18  0.1123E-15  0.8744E-19  0.3397E-16  0.1057E-16  0.2652E-16  0.1897E-17  0.8929E-19  0.1037E-18  0.4658E-19  0.6292E-23  0.2476E-23  0.1202E-12  0.2123E-23  0.1746E-13  0.1277E-24  0.5328E-13   0.000    
